1648715592.707570 -0.339995 1.115452 -0.177024
1648715592.808509 -0.339430 1.148733 -0.197025
1648715592.905611 -0.321298 1.159522 -0.164024
1648715593.013511 -0.321487 1.148428 -0.174024
1648715593.109926 -0.330270 1.159674 -0.166025
1648715593.208501 -0.338864 1.182014 -0.159025
1648715593.409724 -0.347081 1.226540 -0.150026
1648715593.509680 -0.356052 1.226693 -0.174026
1648715593.609627 -0.382589 1.249337 -0.166027
1648715593.805484 -0.373052 1.282465 -0.169027
1648715593.908281 -0.372863 1.293559 -0.138028
1648715594.016482 -0.390618 1.304957 -0.153028
1648715594.211472 -0.407995 1.338543 -0.129029
1648715594.311522 -0.407995 1.338543 -0.140029
1648715594.609466 -0.424994 1.394316 -0.136031
1648715594.807469 -0.415457 1.427444 -0.119031
1648715594.907301 -0.397514 1.427139 -0.095030
1648715595.016795 -0.397326 1.438232 -0.128030
1648715595.212496 -0.405354 1.493852 -0.112031
1648715595.312495 -0.404977 1.516039 -0.123031
1648715595.509452 -0.405165 1.504946 -0.115031
1648715595.609482 -0.422731 1.527438 -0.109032
1648715595.708456 -0.440108 1.561023 -0.111033
1648715596.017467 -0.439731 1.583210 -0.109033
1648715596.111585 -0.448325 1.605550 -0.109034
1648715596.311448 -0.456353 1.661170 -0.080035
1648715596.507419 -0.456353 1.661170 -0.069035
1648715596.607429 -0.455976 1.683357 -0.070035
1648715596.710541 -0.464570 1.705697 -0.073035
1648715596.806429 -0.464005 1.738977 -0.086036
1648715596.906488 -0.464005 1.738977 -0.059036
1648715597.018485 -0.481947 1.739282 -0.088036
1648715597.108306 -0.490542 1.761622 -0.082037
1648715597.210415 -0.499324 1.772868 -0.069037
1648715597.409450 -0.480816 1.805843 -0.049037
1648715597.510600 -0.489787 1.805996 -0.069037
1648715597.607577 -0.498381 1.828335 -0.058038
1648715597.709455 -0.507164 1.839581 -0.068038
1648715597.809388 -0.506598 1.872862 -0.067039
1648715597.910385 -0.515381 1.884108 -0.062039
1648715598.015391 -0.533135 1.895507 -0.076040
1648715598.210872 -0.577804 1.907363 -0.049042
1648715598.409369 -0.568644 1.918304 -0.036041
1648715598.510648 -0.594992 1.952042 -0.023043
1648715598.607440 -0.612558 1.974534 -0.012044
1648715598.709396 -0.603398 1.985475 -0.007043
1648715598.809828 -0.585266 1.996263 -0.017043
1648715598.909677 -0.585078 2.007357 0.005957
1648715599.013399 -0.584512 2.040637 -0.011043
1648715599.109802 -0.602266 2.052036 -0.001044
1648715599.207356 -0.611426 2.041095 0.007956
1648715599.308358 -0.611237 2.052189 -0.004044
1648715599.510347 -0.637397 2.097020 -0.017046
1648715599.710346 -0.673094 2.108724 0.005953
1648715599.809344 -0.654963 2.119512 -0.009047
1648715599.906602 -0.663745 2.130758 0.008953
1648715600.018541 -0.672151 2.164191 -0.002048
1648715600.106339 -0.680934 2.175437 -0.017048
1648715600.310333 -0.680557 2.197624 -0.026049
1648715600.509333 -0.706716 2.242456 -0.040050
1648715600.610363 -0.724471 2.253855 -0.044051
1648715600.709351 -0.724471 2.253855 -0.030051
1648715600.809325 -0.724282 2.264948 -0.052051
1648715600.909320 -0.732876 2.287288 -0.032051
1648715601.012319 -0.741659 2.298534 -0.039052
1648715601.110404 -0.768196 2.321178 -0.048053
1648715601.211399 -0.759224 2.321026 -0.037053
1648715601.310842 -0.750253 2.320873 -0.041052
1648715601.410608 -0.740904 2.342908 -0.038052
1648715601.510545 -0.740527 2.365095 -0.046053
1648715601.607529 -0.749121 2.387434 -0.057053
1648715601.709304 -0.740150 2.387282 -0.050053
1648715601.808419 -0.722019 2.398070 -0.074052
1648715602.013301 -0.712293 2.442292 -0.076052
1648715602.111336 -0.720698 2.475725 -0.075053
1648715602.209956 -0.720887 2.464631 -0.065053
1648715602.310301 -0.702944 2.464326 -0.081052
1648715602.409505 -0.702567 2.486513 -0.069053
1648715602.509316 -0.693030 2.519641 -0.096053
1648715602.609285 -0.701624 2.541981 -0.078053
1648715602.907278 -0.701435 2.553075 -0.092053
1648715603.015416 -0.710030 2.575414 -0.093054
1648715603.110296 -0.736567 2.598059 -0.123055
1648715603.210270 -0.736567 2.598059 -0.114055
1648715603.312443 -0.736189 2.620246 -0.131055
1648715603.411266 -0.744972 2.631492 -0.119056
1648715603.511282 -0.753944 2.631644 -0.146056
1648715603.807638 -0.762349 2.665077 -0.163057
1648715603.911444 -0.744029 2.686959 -0.160056
1648715604.111258 -0.734492 2.720087 -0.166056
1648715604.211258 -0.734303 2.731181 -0.170056
1648715604.412403 -0.706823 2.764004 -0.180056
1648715604.511423 -0.715795 2.764156 -0.202056
1648715604.609239 -0.733172 2.797742 -0.196057
1648715604.711247 -0.741955 2.808988 -0.198057
1648715604.811233 -0.741577 2.831175 -0.199058
1648715604.910233 -0.741766 2.820082 -0.193058
1648715605.015746 -0.750549 2.831328 -0.204058
1648715605.109535 -0.750172 2.853515 -0.213058
1648715605.212224 -0.740446 2.897736 -0.228058
1648715605.312223 -0.731286 2.908677 -0.225058
1648715605.412226 -0.722692 2.886338 -0.201058
1648715605.509302 -0.722880 2.875244 -0.229057
1648715605.611259 -0.713720 2.886185 -0.227057
1648715605.712214 -0.730720 2.941958 -0.234058
1648715606.021212 -0.766228 2.964755 -0.245060
1648715606.212713 -0.810708 2.987704 -0.269062
1648715606.313217 -0.810519 2.998798 -0.273062
1648715606.410211 -0.792199 3.020680 -0.259062
1648715606.511202 -0.792199 3.020680 -0.278062
1648715606.610221 -0.791822 3.042867 -0.274062
1648715606.712210 -0.791445 3.065054 -0.280062
1648715606.811206 -0.782096 3.087089 -0.290062
1648715606.911608 -0.773314 3.075842 -0.256061
1648715607.016952 -0.782096 3.087089 -0.291062
1648715607.112201 -0.790691 3.109428 -0.272062
1648715607.213241 -0.790313 3.131615 -0.290063
1648715607.310194 -0.789936 3.153802 -0.299063
1648715607.411186 -0.790125 3.142709 -0.274063
1648715607.514179 -0.780965 3.153650 -0.292063
1648715607.613180 -0.789370 3.187083 -0.278063
1648715607.713176 -0.779833 3.220211 -0.290063
1648715607.813213 -0.761325 3.253186 -0.294063
1648715607.912202 -0.752353 3.253034 -0.280063
1648715608.113173 -0.761325 3.253186 -0.286063
1648715608.312165 -0.778324 3.308959 -0.304064
1648715608.414175 -0.760382 3.308654 -0.309064
1648715608.512163 -0.796267 3.309264 -0.298065
1648715608.611275 -0.805050 3.320510 -0.309065
1648715608.711180 -0.804673 3.342697 -0.311066
1648715608.811191 -0.795324 3.364731 -0.309065
1648715609.017156 -0.786164 3.375672 -0.305065
1648715609.211264 -0.785598 3.408953 -0.310066
1648715609.511136 -0.785221 3.431140 -0.336066
1648715609.611138 -0.785033 3.442234 -0.322066
1648715609.711132 -0.802409 3.475819 -0.317067
1648715609.810209 -0.811192 3.487065 -0.333067
1648715610.011513 -0.837541 3.520803 -0.312069
1648715610.111352 -0.846323 3.532049 -0.302069
1648715610.214173 -0.846135 3.543143 -0.298069
1648715610.414220 -0.827815 3.565025 -0.311069
1648715610.613118 -0.836220 3.598458 -0.305069
1648715610.716001 -0.845192 3.598610 -0.304070
1648715610.814133 -0.836032 3.609551 -0.317070
1648715610.910128 -0.844815 3.620797 -0.325070
1648715611.021124 -0.862192 3.654383 -0.340071
1648715611.215607 -0.861814 3.676570 -0.323071
1648715611.315482 -0.852843 3.676418 -0.344071
1648715611.416107 -0.843683 3.687359 -0.345071
1648715611.515123 -0.852089 3.720792 -0.362071
1648715611.715106 -0.860683 3.743131 -0.340072
1648715611.811105 -0.842551 3.753920 -0.358071
1648715611.914392 -0.851334 3.765166 -0.346072
1648715612.022097 -0.859740 3.798599 -0.369072
1648715612.318363 -0.850014 3.842820 -0.379073
1648715612.412555 -0.850014 3.842820 -0.347073
1648715612.512494 -0.840665 3.864855 -0.371073
1648715612.616085 -0.840477 3.875948 -0.378073
1648715612.712224 -0.840288 3.887042 -0.367073
1648715612.814119 -0.830940 3.909076 -0.400073
1648715612.915129 -0.821968 3.908924 -0.372072
1648715613.022092 -0.839534 3.931416 -0.388073
1648715613.115088 -0.848128 3.953755 -0.396074
1648715613.217190 -0.847939 3.964849 -0.398074
1648715613.415076 -0.838779 3.975790 -0.379074
1648715613.516438 -0.838591 3.986883 -0.404074
1648715613.610783 -0.838213 4.009071 -0.412074
1648715613.716084 -0.828676 4.042199 -0.415074
1648715613.816190 -0.819328 4.064233 -0.415074
1648715613.914066 -0.810734 4.041893 -0.392073
1648715614.021059 -0.819705 4.042046 -0.410074
1648715614.117057 -0.828299 4.064386 -0.402074
1648715614.215710 -0.836705 4.097819 -0.408075
1648715614.315394 -0.827356 4.119853 -0.404075
1648715614.415209 -0.827545 4.108760 -0.398075
1648715614.511057 -0.827545 4.108760 -0.416075
1648715614.612090 -0.826979 4.142040 -0.424075
1648715614.713048 -0.835384 4.175473 -0.422076
1648715614.814053 -0.835007 4.197660 -0.425076
1648715614.911040 -0.826413 4.175321 -0.397075
1648715615.020037 -0.826224 4.186414 -0.418075
1648715615.215326 -0.825093 4.252975 -0.431076
1648715615.315165 -0.815556 4.286103 -0.425076
1648715615.411029 -0.797990 4.263611 -0.399075
1648715615.514027 -0.816121 4.252823 -0.412076
1648715615.612235 -0.824904 4.264069 -0.411076
1648715615.914078 -0.814801 4.330477 -0.423077
1648715616.021065 -0.823395 4.352817 -0.445077
1648715616.112103 -0.823207 4.363910 -0.445077
1648715616.215008 -0.822830 4.386098 -0.454078
1648715616.413177 -0.795538 4.407827 -0.436077
1648715616.515001 -0.813292 4.419226 -0.461078
1648715616.614092 -0.822452 4.408285 -0.460078
1648715616.712000 -0.823207 4.363910 -0.456077
1648715616.813021 -0.841715 4.330935 -0.460078
1648715616.913051 -0.859658 4.331240 -0.467078
1648715617.020988 -0.877035 4.364826 -0.493079
1648715617.210100 -0.876847 4.375919 -0.500079
1648715617.414296 -0.868630 4.331393 -0.470079
1648715617.515101 -0.850687 4.331088 -0.486078
1648715617.614022 -0.832744 4.330782 -0.469077
1648715617.714975 -0.823584 4.341723 -0.497077
1648715617.814078 -0.796670 4.341266 -0.510076
1648715618.020977 -0.814990 4.319384 -0.499077
1648715618.108602 -0.824150 4.308443 -0.501077
1648715618.213991 -0.842093 4.308748 -0.515077
1648715618.315120 -0.860224 4.297959 -0.526078
1648715618.411959 -0.869195 4.298112 -0.535078
1648715618.511963 -0.877978 4.309358 -0.550079
1648715618.614061 -0.904515 4.332003 -0.537080
1648715618.712287 -0.877790 4.320452 -0.562079
1648715618.914040 -0.842281 4.297654 -0.549077
1648715619.015949 -0.833310 4.297502 -0.566077
1648715619.316930 -0.833310 4.297502 -0.567077
1648715619.514994 -0.860224 4.297959 -0.607078
1648715619.614232 -0.877790 4.320452 -0.595079
1648715619.713939 -0.877978 4.309358 -0.607079
1648715619.815882 -0.860224 4.297959 -0.613078
1648715619.911925 -0.860413 4.286866 -0.600078
1648715620.021926 -0.860413 4.286866 -0.620078
1648715620.115975 -0.860224 4.297959 -0.613078
1648715620.214978 -0.851064 4.308900 -0.632078
1648715620.314980 -0.833121 4.308595 -0.623077
1648715620.415926 -0.815367 4.297197 -0.619076
1648715620.515920 -0.814990 4.319384 -0.646077
1648715620.615011 -0.823584 4.341723 -0.643077
1648715620.716084 -0.832555 4.341876 -0.641077
1648715620.914905 -0.823395 4.352817 -0.655077
1648715621.214933 -0.858527 4.397801 -0.681079
1648715621.316895 -0.849367 4.408742 -0.695079
1648715621.414957 -0.840395 4.408590 -0.670078
1648715621.513895 -0.840395 4.408590 -0.696078
1648715621.615890 -0.831235 4.419531 -0.667078
1648715621.712309 -0.821698 4.452659 -0.702078
1648715621.813919 -0.812349 4.474693 -0.696078
1648715621.914922 -0.812538 4.463600 -0.699078
1648715622.021881 -0.812349 4.474693 -0.717078
1648715622.115049 -0.812349 4.474693 -0.692078
1648715622.216904 -0.811972 4.496880 -0.706078
1648715622.316867 -0.802624 4.518915 -0.730078
1648715622.414887 -0.802435 4.530008 -0.725078
1648715622.516441 -0.811218 4.541254 -0.759079
1648715622.611877 -0.820001 4.552500 -0.736079
1648715622.714858 -0.819812 4.563594 -0.750079
1648715622.814862 -0.810652 4.574535 -0.768079
1648715622.913855 -0.819623 4.574687 -0.740079
1648715623.020068 -0.810275 4.596722 -0.754079
1648715623.115896 -0.819058 4.607968 -0.755080
1648715623.313874 -0.809709 4.630002 -0.778080
1648715623.414849 -0.818492 4.641248 -0.769080
1648715623.511866 -0.827086 4.663588 -0.792081
1648715623.714843 -0.844840 4.674987 -0.778081
1648715623.812835 -0.853811 4.675139 -0.784082
1648715623.912834 -0.853434 4.697326 -0.772082
1648715624.020832 -0.853057 4.719513 -0.782082
1648715624.113865 -0.852868 4.730607 -0.776082
1648715624.213829 -0.843897 4.730454 -0.779082
1648715624.314856 -0.843897 4.730454 -0.777082
1648715624.410895 -0.843708 4.741548 -0.753082
1648715624.512896 -0.843331 4.763735 -0.779082
1648715624.613823 -0.852114 4.774981 -0.762083
1648715624.712813 -0.860897 4.786227 -0.753083
1648715624.812176 -0.860897 4.786227 -0.765083
1648715624.913829 -0.851737 4.797168 -0.752083
1648715625.018938 -0.860142 4.830601 -0.778084
1648715625.113923 -0.868925 4.841847 -0.753084
1648715625.215863 -0.877897 4.841999 -0.759084
1648715625.311339 -0.877708 4.853093 -0.757085
1648715625.414798 -0.877519 4.864186 -0.755085
1648715625.514797 -0.876954 4.897467 -0.779085
1648715625.614798 -0.876765 4.908560 -0.758085
1648715625.714789 -0.867794 4.908408 -0.776085
1648715625.814824 -0.867605 4.919501 -0.767085
1648715625.913820 -0.867416 4.930595 -0.754085
1648715626.020797 -0.858068 4.952629 -0.787085
1648715626.116104 -0.867039 4.952782 -0.756085
1648715626.212011 -0.875822 4.964028 -0.759086
1648715626.313784 -0.875822 4.964028 -0.763086
1648715626.513781 -0.884228 4.997461 -0.772086
1648715626.615242 -0.883662 5.030742 -0.774087
1648715626.714915 -0.883473 5.041835 -0.765087
1648715626.812778 -0.883473 5.041835 -0.771087
1648715626.912773 -0.865530 5.041530 -0.762086
1648715627.020839 -0.874125 5.063870 -0.776087
1648715627.114773 -0.873936 5.074963 -0.766087
1648715627.214768 -0.882719 5.086209 -0.759087
1648715627.315767 -0.873559 5.097150 -0.760087
1648715627.511767 -0.881964 5.130583 -0.752088
1648715627.613762 -0.890747 5.141829 -0.730088
1648715627.712761 -0.899530 5.153075 -0.736089
1648715627.812230 -0.890370 5.164016 -0.741088
1648715627.912974 -0.890370 5.164016 -0.719088
1648715628.015754 -0.899153 5.175262 -0.723089
1648715628.113886 -0.898775 5.197449 -0.720089
1648715628.313742 -0.889427 5.219484 -0.708089
1648715628.414836 -0.889427 5.219484 -0.699089
1648715628.514735 -0.898210 5.230730 -0.711089
1648715628.613737 -0.897832 5.252917 -0.693090
1648715628.712900 -0.897644 5.264011 -0.700090
1648715628.909745 -0.897267 5.286198 -0.675090
1648715629.115577 -0.932775 5.308995 -0.640092
1648715629.213742 -0.932398 5.331182 -0.633092
1648715629.313716 -0.932398 5.331182 -0.631092
1648715629.415493 -0.932398 5.331182 -0.610092
1648715629.515438 -0.932209 5.342275 -0.619092
1648715629.715139 -0.931266 5.397743 -0.582092
1648715629.912708 -0.922106 5.408684 -0.552092
1648715630.021707 -0.921918 5.419777 -0.578092
1648715630.113748 -0.930700 5.431023 -0.556093
1648715630.213703 -0.930323 5.453210 -0.564093
1648715630.315708 -0.920975 5.475245 -0.566093
1648715630.413005 -0.912192 5.463999 -0.560092
1648715630.613736 -0.920597 5.497432 -0.555093
1648715630.710809 -0.920220 5.519619 -0.562093
1648715630.811696 -0.911060 5.530560 -0.566093
1648715630.912090 -0.902277 5.519314 -0.553093
1648715631.017850 -0.911249 5.519466 -0.578093
1648715631.111906 -0.920032 5.530712 -0.549093
1648715631.213996 -0.928437 5.564146 -0.542094
1648715631.411694 -0.919654 5.552899 -0.527094
1648715631.606951 -0.919277 5.575087 -0.532094
1648715631.711719 -0.909740 5.608215 -0.539094
1648715631.812816 -0.909174 5.641495 -0.532094
1648715631.911686 -0.891797 5.607909 -0.525093
1648715632.018743 -0.891797 5.607909 -0.522093
1648715632.113673 -0.891797 5.607909 -0.498093
1648715632.210087 -0.891231 5.641190 -0.517094
1648715632.313667 -0.872911 5.663072 -0.535093
1648715632.509674 -0.891043 5.652284 -0.508094
1648715632.612771 -0.891043 5.652284 -0.483094
1648715632.714794 -0.899260 5.696810 -0.491095
1648715632.812670 -0.898883 5.718997 -0.478095
1648715632.911671 -0.899071 5.707904 -0.447095
1648715633.024664 -0.908042 5.708056 -0.474095
1648715633.112808 -0.889911 5.718845 -0.450094
1648715633.212669 -0.898505 5.741184 -0.458095
1648715633.313666 -0.897939 5.774465 -0.465095
1648715633.410656 -0.888968 5.774312 -0.451095
1648715633.513803 -0.906911 5.774617 -0.468096
1648715633.713697 -0.906156 5.818991 -0.435096
1648715633.811685 -0.905968 5.830085 -0.456096
1648715633.913654 -0.896996 5.829932 -0.444096
1648715634.019643 -0.905968 5.830085 -0.441096
1648715634.112771 -0.905779 5.841178 -0.420096
1648715634.214638 -0.896242 5.874306 -0.436096
1648715634.310675 -0.887082 5.885247 -0.449096
1648715634.412638 -0.878299 5.874001 -0.426096
1648715634.514740 -0.887082 5.885247 -0.439096
1648715634.613635 -0.896431 5.863213 -0.425096
1648715634.814631 -0.915128 5.819144 -0.419096
1648715634.914635 -0.942042 5.819601 -0.405097
1648715635.115792 -0.959230 5.864281 -0.420099
1648715635.210073 -0.959419 5.853187 -0.419098
1648715635.315827 -0.951013 5.819754 -0.419098
1648715635.415695 -0.951013 5.819754 -0.420098
1648715635.515598 -0.933071 5.819449 -0.423097
1648715635.615073 -0.915128 5.819144 -0.413096
1648715635.712620 -0.906156 5.818991 -0.429096
1648715635.816606 -0.888025 5.829780 -0.443096
1648715635.912614 -0.888214 5.818686 -0.423095
1648715636.022640 -0.906345 5.807898 -0.443096
1648715636.111647 -0.924476 5.797109 -0.417097
1648715636.215662 -0.942419 5.797414 -0.416097
1648715636.316756 -0.960739 5.775532 -0.422098
1648715636.415628 -0.960739 5.775532 -0.423098
1648715636.514636 -0.969522 5.786778 -0.452098
1648715636.616596 -0.969522 5.786778 -0.419098
1648715636.814683 -0.942796 5.775227 -0.432097
1648715636.915771 -0.924854 5.774922 -0.431096
1648715637.115618 -0.907288 5.752430 -0.438095
1648715637.315578 -0.898128 5.763371 -0.440095
1648715637.415575 -0.906911 5.774617 -0.436096
1648715637.517226 -0.923911 5.830390 -0.470097
1648715637.617041 -0.941665 5.841788 -0.462098
1648715637.714569 -0.960173 5.808813 -0.449098
1648715637.814573 -0.978493 5.786931 -0.454098
1648715638.021576 -0.977550 5.842399 -0.464099
1648715638.113687 -0.968202 5.864433 -0.450099
1648715638.213564 -0.950070 5.875222 -0.453098
1648715638.312572 -0.922968 5.885857 -0.465097
1648715638.415741 -0.913808 5.896798 -0.448097
1648715638.512561 -0.922590 5.908045 -0.472098
1648715639.024694 -1.002767 5.942698 -0.440101
1648715639.112562 -0.993041 5.986919 -0.432101
1648715639.314552 -0.965750 6.008649 -0.452100
1648715639.414551 -0.956967 5.997403 -0.409100
1648715639.616641 -0.929864 6.008039 -0.428099
1648715639.812558 -0.929299 6.041319 -0.420099
1648715639.914548 -0.929299 6.041319 -0.417099
1648715640.019547 -0.946864 6.063811 -0.424100
1648715640.114544 -0.946676 6.074905 -0.404100
1648715640.211905 -0.946298 6.097092 -0.411101
1648715640.312567 -0.937138 6.108033 -0.418100
1648715640.411578 -0.928356 6.096787 -0.393100
1648715640.610548 -0.928167 6.107880 -0.383100
1648715640.812531 -0.918064 6.174289 -0.410100
1648715640.912540 -0.900310 6.162890 -0.391100
1648715641.019552 -0.909281 6.163043 -0.400100
1648715641.113679 -0.918253 6.163195 -0.376100
1648715641.212538 -0.917687 6.196476 -0.389101
1648715641.310005 -0.908338 6.218510 -0.384101
1648715641.415468 -0.908338 6.218510 -0.374101
1648715641.510523 -0.917121 6.229756 -0.384101
1648715641.613519 -0.916932 6.240850 -0.362101
1648715641.713519 -0.916367 6.274131 -0.366101
1648715641.912600 -0.898424 6.273825 -0.354101
1648715642.114695 -0.889264 6.284766 -0.341101
1648715642.215662 -0.888887 6.306954 -0.349101
1648715642.314511 -0.888698 6.318047 -0.360101
1648715642.406557 -0.888509 6.329141 -0.342101
1648715642.511511 -0.888509 6.329141 -0.359101
1648715642.612784 -0.888509 6.329141 -0.338101
1648715642.711517 -0.878972 6.362269 -0.350101
1648715643.016509 -0.869435 6.395397 -0.346101
1648715643.211913 -0.860086 6.417431 -0.347101
1648715643.307570 -0.860086 6.417431 -0.343101
1648715643.410524 -0.850926 6.428372 -0.344101
1648715643.511499 -0.832795 6.439161 -0.369100
